s2211124718310003.xml, We report lipid profiles of cold-exposed humans and mice by MS/MSWe profiled circulating as well as brown and white adipose lipids in response to coldWe identified a bio-signature of cardiolipin biogenesis in cold humans and miceWe created an online tool to visualize changes of specific lipid species in our study
S221112471831773X.xml," MadID: mapping of protein-DNA interactions Deeper and unbiased genome-wide coverage using M.EcoGII, a methyltransferaseIdentification of binding sites in previously inaccessible regions of the genomeIdentification of telomere-nuclear envelope contact sites"
S2211124719307880.xml, The conserved alphavirus E1 glycoprotein residue V80 mediates virus infectivityCHIKV E1-80 regulates viral burden and dissemination in mice and mosquitoesE1-80 modulates CHIKV fusion and cholesterol-dependent entryCHIKV E1-80 and epidemic residue E1-226 function together to control viral spread
s2212041616303370.xml, A set of constructed wetlands was built to treat combined sewer overflows.We analyse the multiple ecosystem services provided by this green infrastructure.We compare it with other two potential alternatives through a multi-criteria analysis.We applied an integrated valuation of the alternatives (environ+social+econ criteria).The green infrastructure seems the best alternative for local water management.
S2214750017301233.xml, Impact of bean exposure on disaccharidase activity in rat jejunum was investigated.Raw white beans depressed the jejunal maltase and sucrase activities in Wistar rats.No lectins were found in the blood and feces of rats after 10 days of bean feeding.White beans may pose a risk to the consumer when eaten raw or undercooked.
s2352146516303684.xml," need for a coherent and foolproof continuity of informational systems (staking, numbering of buildings in the street, bus destination displays...)necessity to minimize the ‘affordances’ (need for a simplification and systematization of the cognitive procedures required to reach a destination.need for staff training: human assistance remains essential and can’t be replaced by any automatons."
S2405471217305483.xml," NAFLD was modeled in a population of ∼100 diverse inbred strains of miceNetwork modeling was used to predict key driver genes regulating NAFLD
                              
                              "
S2405471219302327.xml, Full comprehensive reconstruction of a bacterial gene regulatory network achievedGenome-reduced bacterium Large part of transcription regulation in bacteria is transcription-factor independentTranscription-factor-independent regulation has a smaller dynamic range
s2405601415004940.xml, 
S2405601415005027.xml, 
S2405601415005416.xml, 
s2452074818300363.xml," DNA methylation and microRNA expression partially explain the carbon nanomaterials (CNM) mechanism of action (MOA).CNM geometrical properties impact several molecular districts of exposed cells.Same CNM exposure exerts different MOA in different cell types even at concentrations causing similar phenotypic effects.Multi-omics screenings on multiple cell types, along with multi-variate data modelling, allow building more accurate AOPs."
S258900421930015X.xml, TRAIL-induced apoptosis model describes AKT protein interaction dynamicsAKT and cytochrome HCT116 cells shift from Type II to Type I cell death behavior in AKT and not PTEN influences early phases of TRAIL-induced apoptosis
